epoch,train_loss,val_loss
1,0.17459744679995945,0.1424922985569636
2,0.1420538644514765,0.13932229374965033
3,0.14054646361453194,0.13871739145676296
4,0.13995564545120512,0.13832115901470185
5,0.1396191840635027,0.1383100403046608
6,0.1394311766229357,0.13850133275588353
